State-Year,homicide_rate,gun_homicide_rate,other_homicide,homicide_pct_difference,suicide_rate,gun_suicide_rate,other_suicide,suicide_pct_difference,background_checks_q2,criminals_q2,criminals_q3,criminals_q4,criminals_q5,criminals_q7,criminals_q8,criminals_q9,domestic_violence_q1,domestic_violence_q2,domestic_violence_q4,domestic_violence_q5,domestic_violence_q7,domestic_violence_q9,domestic_violence_q11,domestic_violence_q12,domestic_violence_q13,domestic_violence_q14,domestic_violence_q15,domestic_violence_q16,domestic_violence_q17,drugs_and_alcohol_q1,drugs_and_alcohol_q2,drugs_and_alcohol_q3,drugs_and_alcohol_q4,drugs_and_alcohol_q7,drugs_and_alcohol_q8,drugs_and_alcohol_q9,drugs_and_alcohol_q10,drugs_and_alcohol_q11,drugs_and_alcohol_q12,mental_illness_q1,mental_illness_q2,mental_illness_q3,mental_illness_q4,mental_illness_q5,mental_illness_q6,mental_illness_q7,mental_illness_q8,mental_illness_q9,mental_illness_q10,mental_illness_q11,mental_illness_q12,minimum_age_q1,minimum_age_q2,minimum_age_q3,minimum_age_q4,permitting_process_q1,permitting_process_q2,permitting_process_q3,permitting_process_q5,permitting_process_q6,permitting_process_q7,permitting_process_q8,permitting_process_q9,permitting_process_q10,permitting_process_q12,permitting_process_q13,other_q1,other_q2,other_q3,other_q4,other_q5,other_q6,other_q7,other_q8,other_q9,background_checks_q2_neighbors,criminals_q2_neighbors,criminals_q3_neighbors,criminals_q4_neighbors,criminals_q5_neighbors,criminals_q7_neighbors,criminals_q8_neighbors,criminals_q9_neighbors,domestic_violence_q1_neighbors,domestic_violence_q2_neighbors,domestic_violence_q4_neighbors,domestic_violence_q5_neighbors,domestic_violence_q7_neighbors,domestic_violence_q9_neighbors,domestic_violence_q11_neighbors,domestic_violence_q12_neighbors,domestic_violence_q13_neighbors,domestic_violence_q14_neighbors,domestic_violence_q15_neighbors,domestic_violence_q16_neighbors,domestic_violence_q17_neighbors,drugs_and_alcohol_q1_neighbors,drugs_and_alcohol_q2_neighbors,drugs_and_alcohol_q3_neighbors,drugs_and_alcohol_q4_neighbors,drugs_and_alcohol_q7_neighbors,drugs_and_alcohol_q8_neighbors,drugs_and_alcohol_q9_neighbors,drugs_and_alcohol_q10_neighbors,drugs_and_alcohol_q11_neighbors,drugs_and_alcohol_q12_neighbors,mental_illness_q1_neighbors,mental_illness_q2_neighbors,mental_illness_q3_neighbors,mental_illness_q4_neighbors,mental_illness_q5_neighbors,mental_illness_q6_neighbors,mental_illness_q7_neighbors,mental_illness_q8_neighbors,mental_illness_q9_neighbors,mental_illness_q10_neighbors,mental_illness_q11_neighbors,mental_illness_q12_neighbors,minimum_age_q1_neighbors,minimum_age_q2_neighbors,minimum_age_q3_neighbors,minimum_age_q4_neighbors,permitting_process_q1_neighbors,permitting_process_q2_neighbors,permitting_process_q3_neighbors,permitting_process_q5_neighbors,permitting_process_q6_neighbors,permitting_process_q7_neighbors,permitting_process_q8_neighbors,permitting_process_q9_neighbors,permitting_process_q10_neighbors,permitting_process_q12_neighbors,permitting_process_q13_neighbors,other_q1_neighbors,other_q2_neighbors,other_q3_neighbors,other_q4_neighbors,other_q5_neighbors,other_q6_neighbors,other_q7_neighbors,other_q8_neighbors,other_q9_neighbors,homicide_rank
Kansas 1991,0.27319587628865977,0.2038216560509554,0.2804878048780488,0.23057644110275693,0.2827004219409282,0.45398773006134974,0.20192307692307687,0.05138244572276861,0.0,0.375,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.25,0.605263157894737,0.0625,0.0,0.0,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.5,0.0,0.0,0.0625,0.0,0.3125,0.0,0.75,0.75,0.0,0.75,0.75,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.3125,0.0625,0.0,0.0,0.75,0.75,0.0,0.25,0.75,0.0,0.5,0.25,1.0,0.75,0.75,1.0,0.75,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.4375,0.0625,0.0625,0.0625,0.0,0.75,0.375,3
Kansas 1992,0.26804123711340205,0.2229299363057325,0.2317073170731708,0.17653890824622542,0.2827004219409282,0.4478527607361964,0.21153846153846145,0.054416403785488954,0.0,0.375,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.25,0.605263157894737,0.0625,0.0,0.0,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.375,0.0,0.0,0.0625,0.0,0.3125,0.0,0.75,0.75,0.0,0.75,0.75,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.3125,0.0625,0.0,0.0,0.75,0.75,0.0,0.25,0.75,0.0,0.5,0.25,1.0,0.75,0.75,1.0,0.75,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.4375,0.0625,0.0625,0.0625,0.0,0.75,0.375,3
Kansas 1993,0.3556701030927835,0.29936305732484075,0.2926829268292684,0.17250673854447446,0.31223628691983124,0.4662576687116564,0.2500000000000001,0.059356756952753956,0.0,0.375,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.25,0.605263157894737,0.0625,0.0,0.0,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.375,0.25,0.25,0.0625,0.0,0.3125,0.0,0.75,0.75,0.0,0.75,0.75,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.3125,0.0625,0.0,0.0,0.75,0.75,0.0,0.5,1.0,0.0,0.5,0.25,1.0,0.75,0.75,1.0,0.75,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.4375,0.0625,0.0625,0.0625,0.0,0.75,0.375,4
Kansas 1994,0.3195876288659794,0.267515923566879,0.26829268292682934,0.17460317460317465,0.22784810126582278,0.3865030674846627,0.1826923076923077,0.05906300622388952,0.0,0.75,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.25,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.25,0.7631578947368421,0.0625,0.0,0.0,0.75,0.75,0.75,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.375,0.25,0.25,0.0625,0.0,0.3125,0.0,0.75,0.75,0.0,0.75,0.75,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.3125,0.0625,0.0,0.0,0.75,0.75,0.0,0.75,1.0,0.25,0.75,0.25,1.0,0.75,0.75,1.0,0.75,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.4375,0.0625,0.0625,0.0625,0.0,0.75,0.375,4
Kansas 1995,0.26804123711340205,0.2484076433121019,0.1829268292682927,0.126984126984127,0.2236286919831223,0.3803680981595092,0.1826923076923076,0.06030422194373622,0.0,0.75,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.25,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.25,0.7631578947368421,0.0625,0.0,0.0,0.75,0.75,0.5,0.0,0.0,0.0625,0.0,0.0,0.0,0.25,0.5,0.75,0.5,0.5,0.25,0.25,0.0625,0.0,0.3125,0.0,0.75,0.75,0.0,0.75,0.75,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.3125,0.0625,0.0,0.0,0.5,0.5,0.25,0.75,1.0,0.25,0.75,0.5,1.0,0.75,0.75,0.75,0.5,0.25,0.5,0.25,0.25,0.375,0.0,0.0,0.4375,0.0625,0.0625,0.0625,0.0,0.75,0.25,4
Kansas 1996,0.23195876288659795,0.19745222929936307,0.19512195121951217,0.16473616473616473,0.2869198312236286,0.41104294478527614,0.27884615384615374,0.0764579794548249,0.0,0.75,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.25,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.25,0.7631578947368421,0.0625,0.0,0.0,0.75,0.75,0.5,0.0625,0.0,0.0625,0.0,0.0,0.0,0.25,0.5,0.75,0.5,0.5,0.25,0.25,0.0625,0.0,0.3125,0.0,0.75,0.75,0.0,0.75,0.75,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.3125,0.0625,0.0,0.0,0.5,0.5,0.25,0.75,1.0,0.25,0.75,0.5,1.0,0.75,0.75,0.75,0.5,0.25,0.5,0.25,0.25,0.375,0.0,0.0,0.4375,0.0625,0.0625,0.0625,0.0,0.75,0.25,3
Kansas 1997,0.25773195876288657,0.2038216560509554,0.24390243902439027,0.20050125313283212,0.26160337552742613,0.35582822085889576,0.3076923076923076,0.09802039043569696,0.0,0.75,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.25,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.25,0.7631578947368421,0.0625,0.0,0.0,0.75,0.75,0.5,0.0625,0.0,0.0625,0.0,0.0,0.0,0.25,0.5,0.75,0.5,0.5,0.25,0.25,0.0625,0.0,0.3125,0.0,0.75,0.75,0.0,0.75,0.75,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.3125,0.0625,0.0,0.0,0.5,0.5,0.25,0.75,1.0,0.25,0.75,0.5,1.0,0.75,0.75,0.75,0.5,0.25,0.5,0.25,0.25,0.375,0.0,0.0,0.4375,0.0625,0.0625,0.0625,0.0,0.75,0.25,3
Kansas 1998,0.25773195876288657,0.21656050955414013,0.21951219512195122,0.17142857142857146,0.270042194092827,0.39877300613496935,0.2596153846153847,0.0747758592063756,0.0,0.75,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.25,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.25,0.7631578947368421,0.0625,0.0,0.0,0.75,0.75,0.5,0.0625,0.0,0.0625,0.0,0.0,0.0,0.25,0.5,0.75,0.5,0.5,0.25,0.25,0.0625,0.0,0.3125,0.0,0.75,0.75,0.0,0.75,0.75,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.3125,0.0625,0.0,0.0,0.5,0.5,0.25,0.75,1.0,0.25,0.75,0.5,1.0,0.75,0.75,0.75,0.5,0.25,0.5,0.25,0.25,0.375,0.0,0.0,0.4375,0.0625,0.0625,0.0625,0.0,0.75,0.25,3
Kentucky 1991,0.29381443298969073,0.25477707006369427,0.2317073170731708,0.15734989648033135,0.30801687763713076,0.5337423312883437,0.13461538461538447,0.02810146140475115,0.0,0.25,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.2857142857142857,0.4812030075187971,0.14285714285714285,0.14285714285714285,0.0,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.4642857142857142,0.0,0.0,0.14285714285714285,0.0,0.5714285714285714,0.0,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.0,0.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.42857142857142855,1.0,0.2857142857142857,0.7142857142857142,0.5714285714285714,1.0,0.7142857142857142,0.7142857142857142,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.5714285714285716,0.642857142857143,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.0,0.42857142857142855,0.35714285714285715,4
Kentucky 1992,0.23711340206185572,0.18471337579617836,0.2317073170731708,0.20680272108843545,0.3037974683544303,0.5337423312883437,0.12499999999999989,0.026347131912701972,0.0,0.25,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.2857142857142857,0.4812030075187971,0.14285714285714285,0.14285714285714285,0.0,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.5714285714285714,0.0,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.0,0.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.42857142857142855,1.0,0.2857142857142857,0.7142857142857142,0.5714285714285714,1.0,0.7142857142857142,0.7142857142857142,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.5714285714285716,0.642857142857143,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.0,0.42857142857142855,0.35714285714285715,3
Kentucky 1993,0.28350515463917525,0.267515923566879,0.1829268292682927,0.11904761904761907,0.3333333333333333,0.5766871165644173,0.12500000000000006,0.0224876070301938,0.0,0.25,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.2857142857142857,0.4812030075187971,0.14285714285714285,0.14285714285714285,0.0,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.21428571428571427,0.0,0.0,0.14285714285714285,0.0,0.5714285714285714,0.0,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.0,0.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.5714285714285714,1.0,0.2857142857142857,0.7142857142857142,0.5714285714285714,1.0,0.7142857142857142,0.7142857142857142,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.5714285714285716,0.642857142857143,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.0,0.42857142857142855,0.35714285714285715,4
Kentucky 1994,0.25773195876288657,0.22929936305732485,0.19512195121951217,0.14512471655328799,0.3164556962025316,0.5337423312883437,0.1538461538461538,0.03161012038884954,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.35714285714285715,0.661654135338346,0.14285714285714285,0.14285714285714285,0.0,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.21428571428571427,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.5714285714285714,0.0,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.0,0.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.7142857142857142,1.0,0.2857142857142857,0.8571428571428571,0.5714285714285714,1.0,0.7142857142857142,0.8571428571428571,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.5714285714285716,0.642857142857143,0.0,0.07142857142857142,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.0,0.5714285714285714,0.35714285714285715,4
Kentucky 1995,0.28350515463917525,0.22929936305732485,0.25609756097560976,0.19047619047619047,0.270042194092827,0.48466257668711665,0.12500000000000006,0.03149316508937962,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.35714285714285715,0.661654135338346,0.14285714285714285,0.14285714285714285,0.0,0.7142857142857142,0.7142857142857142,0.5714285714285714,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.21428571428571427,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.17857142857142858,0.0,0.5714285714285714,0.0,0.7142857142857142,0.5714285714285714,0.2857142857142857,0.7142857142857142,0.5714285714285714,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.0,0.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.7142857142857142,1.0,0.2857142857142857,0.8571428571428571,0.5714285714285714,1.0,0.7142857142857142,0.7142857142857142,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.5714285714285716,0.642857142857143,0.0,0.07142857142857142,0.2857142857142857,0.42857142857142855,0.0,0.14285714285714285,0.0,0.5714285714285714,0.21428571428571427,4
Kentucky 1996,0.24742268041237114,0.19745222929936307,0.2317073170731707,0.1956241956241956,0.27426160337552735,0.47239263803681,0.1538461538461538,0.038786922856323486,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.661654135338346,0.14285714285714285,0.14285714285714285,0.0,0.7142857142857142,0.7142857142857142,0.7142857142857143,0.14285714285714285,0.0,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.0,0.35714285714285715,0.42857142857142855,0.5714285714285714,0.7142857142857142,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.17857142857142858,0.0,0.5714285714285714,0.0,0.7142857142857142,0.7142857142857142,0.42857142857142855,0.7142857142857142,0.7142857142857142,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.0,0.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.7142857142857142,1.0,0.42857142857142855,0.8571428571428571,0.5714285714285714,1.0,0.7142857142857142,0.7142857142857142,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.5714285714285716,0.5,0.0,0.21428571428571427,0.2857142857142857,0.42857142857142855,0.0,0.14285714285714285,0.0,0.5714285714285714,0.21428571428571427,3
Kentucky 1997,0.28350515463917525,0.22929936305732485,0.25609756097560976,0.19047619047619047,0.270042194092827,0.48466257668711665,0.12500000000000006,0.03149316508937962,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.661654135338346,0.14285714285714285,0.14285714285714285,0.0,0.7142857142857142,0.7142857142857142,0.7142857142857143,0.14285714285714285,0.0,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.0,0.35714285714285715,0.42857142857142855,0.7142857142857142,0.7142857142857142,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.17857142857142858,0.0,0.5714285714285714,0.0,0.8571428571428571,0.7142857142857142,0.42857142857142855,0.8571428571428571,0.7142857142857142,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.0,0.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.7142857142857142,1.0,0.42857142857142855,0.8571428571428571,0.5714285714285714,1.0,0.7142857142857142,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.5714285714285716,0.5,0.0,0.21428571428571427,0.2857142857142857,0.42857142857142855,0.0,0.14285714285714285,0.0,0.5714285714285714,0.35714285714285715,4
Kentucky 1998,0.27835051546391754,0.2356687898089172,0.2317073170731708,0.16832779623477306,0.3037974683544303,0.5153374233128835,0.1538461538461538,0.033604516021915984,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21428571428571427,0.661654135338346,0.2857142857142857,0.14285714285714285,0.0,0.7142857142857142,0.7142857142857142,0.7142857142857143,0.14285714285714285,0.0,0.35714285714285715,0.14285714285714285,0.07142857142857142,0.0,0.35714285714285715,0.42857142857142855,0.7142857142857142,0.7142857142857142,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.32142857142857145,0.0,0.5714285714285714,0.0,0.8571428571428571,0.7142857142857142,0.42857142857142855,0.8571428571428571,0.7142857142857142,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,0.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.7142857142857142,1.0,0.42857142857142855,0.8571428571428571,0.5714285714285714,1.0,0.7142857142857142,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.5714285714285716,0.5,0.0,0.21428571428571427,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.0,0.5714285714285714,0.35714285714285715,4
